,player_id,@id,url,username,score,rank,country,title,name,status,avatar,flair_code,win_count,loss_count,draw_count,trend_score.direction,trend_score.delta,trend_rank.direction,trend_rank.delta
19,47485766,https://api.chess.com/pub/player/polish_fighter3000,https://www.chess.com/member/Polish_fighter3000,Polish_fighter3000,3090,20,https://api.chess.com/pub/country/PL,GM,Jan-Krzysztof Duda,premium,https://images.chesscomfiles.com/uploads/v1/user/47485766.de241c41.200x200o.7b706ebf58e7.jpeg,diamond_traditional,4080,2534,395,0,0,1,1
20,108520120,https://api.chess.com/pub/player/nikotheodorou,https://www.chess.com/member/NikoTheodorou,NikoTheodorou,3089,21,https://api.chess.com/pub/country/GR,GM,Nikolas Theodorou,premium,https://images.chesscomfiles.com/uploads/v1/user/108520120.b86cc966.200x200o.d85a0c84f2ae.jpg,christmas_santa,1448,1494,228,0,0,1,1
21,88920388,https://api.chess.com/pub/player/hansontwitch,https://www.chess.com/member/HansOnTwitch,HansOnTwitch,3082,22,https://api.chess.com/pub/country/US,GM,Hans Niemann,premium,https://images.chesscomfiles.com/uploads/v1/user/88920388.0b5d1db1.200x200o.8ce2946c0865.jpeg,christmas_santa,1523,1102,148,0,0,1,1
22,53185532,https://api.chess.com/pub/player/kazakhfighter04,https://www.chess.com/member/KazakhFighter04,KazakhFighter04,3081,23,https://api.chess.com/pub/country/KZ,IM,Kazybek Nogerbek,premium,https://images.chesscomfiles.com/uploads/v1/user/53185532.7c9157ff.200x200o.a07a35600f0e.jpg,blitz,4337,2380,412,0,0,1,1
23,22039028,https://api.chess.com/pub/player/genghis_k,https://www.chess.com/member/Genghis_K,Genghis_K,3074,24,https://api.chess.com/pub/country/AR,GM,Federico Perez Ponsa,premium,https://images.chesscomfiles.com/uploads/v1/user/22039028.158acf8b.200x200o.5963b28d5997.jpeg,diamond_traditional,3416,2996,538,0,0,1,1
24,43302154,https://api.chess.com/pub/player/lastgladiator1,https://www.chess.com/member/LastGladiator1,LastGladiator1,3070,25,https://api.chess.com/pub/country/AZ,GM,Aydin Suleymanli,premium,https://images.chesscomfiles.com/uploads/v1/user/43302154.2d19d2a6.200x200o.1a78e98f7db2.jpeg,crown_red,917,770,101,0,0,1,1
25,53274118,https://api.chess.com/pub/player/webhike,https://www.chess.com/member/webhike,webhike,3068,26,https://api.chess.com/pub/country/PK,,,basic,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,nothing,348,138,19,0,0,1,1
26,43194690,https://api.chess.com/pub/player/vincentkeymer,https://www.chess.com/member/VincentKeymer,VincentKeymer,3064,27,https://api.chess.com/pub/country/DE,GM,Vincent Keymer,premium,https://images.chesscomfiles.com/uploads/v1/user/43194690.01e2e420.200x200o.5b2983036718.jpeg,diamond_traditional,1616,1807,270,0,0,1,1
27,61085366,https://api.chess.com/pub/player/raunaksadhwani2005,https://www.chess.com/member/RaunakSadhwani2005,RaunakSadhwani2005,3058,28,https://api.chess.com/pub/country/IN,GM,Raunak Sadhwani,premium,https://images.chesscomfiles.com/uploads/v1/user/61085366.7e6977ec.200x200o.fa27239336b6.jpeg,pound,4347,3160,564,0,0,1,1
28,35895346,https://api.chess.com/pub/player/mykola-bortnyk,https://www.chess.com/member/Mykola-Bortnyk,Mykola-Bortnyk,3053,29,https://api.chess.com/pub/country/US,IM,Mykola Bortnyk,premium,https://images.chesscomfiles.com/uploads/v1/user/35895346.fe0b6126.200x200o.3047eeb6619d.jpeg,blitz,5331,4557,771,0,0,1,1
29,32230490,https://api.chess.com/pub/player/parhamov,https://www.chess.com/member/Parhamov,Parhamov,3052,30,https://api.chess.com/pub/country/IR,GM,Parham Maghsoodloo,premium,https://images.chesscomfiles.com/uploads/v1/user/32230490.26c10df6.200x200o.7bb7031c30e8.jpg,flex,3263,3314,460,0,0,1,1
30,27168196,https://api.chess.com/pub/player/salem-ar,https://www.chess.com/member/Salem-AR,Salem-AR,3049,31,https://api.chess.com/pub/country/AE,GM,Salem AR Saleh,premium,https://images.chesscomfiles.com/uploads/v1/user/27168196.4c1ff3d9.200x200o.e7f139ecd010.jpeg,lc0,1683,1169,173,0,0,1,1
